tipo,bairro,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,area_por_quarto,tem_vaga,valor
Apartamento, Cachoeira do Bom Jesus,0.0,32.0,1.0,1.0,1.0,32.0,1,2875
Apartamento,Lagoa da Conceição,550.0,47.0,1.0,1.0,1.0,47.0,1,2600
Apartamento, Centro,855.0,106.0,3.0,3.0,1.0,35.333333333333336,1,7200
Apartamento,Cachoeira do Bom Jesus,250.0,49.0,2.0,2.0,1.0,24.5,1,3200
Casa,Balneário,0.0,320.0,1.0,3.0,1.0,106.66666666666669,1,8000
Casa, Vargem Grande,0.0,80.0,2.0,2.0,1.0,40.0,1,2300
Casa, Jardim Atlântico,560.0,260.0,1.0,2.0,5.0,130.0,1,12000
Apartamento,Lagoa da Conceição,450.0,30.0,1.0,1.0,1.0,30.0,1,2200
Casa,Itaguaçu,0.0,660.0,2.0,5.0,4.0,132.0,1,6000
Apartamento, Agronômica,0.0,41.0,1.0,1.0,1.0,41.0,1,3500
Casa,Campeche,0.0,153.0,2.0,2.0,2.0,76.5,1,6000
Casa, Bom Abrigo,0.0,330.0,4.0,4.0,5.0,82.5,1,7760
Apartamento, Trindade,561.0,56.0,1.0,1.0,1.0,56.0,1,2700
Apartamento, Carvoeira,1100.0,63.0,3.0,2.0,1.0,31.5,1,3250
Apartamento,Carianos,44.0,50.0,1.0,2.0,1.0,25.0,1,1400
Apartamento,Centro,0.0,35.0,1.0,1.0,1.0,35.0,1,1300
Apartamento,Agronômica,125.0,50.0,1.0,1.0,1.0,50.0,1,1750
Apartamento, Estreito,470.0,46.0,1.0,1.0,1.0,46.0,1,3300
Casa, Santo Antônio de Lisboa,0.0,130.0,2.0,3.0,1.0,43.333333333333336,1,3000
Apartamento, Centro,1450.0,157.0,4.0,3.0,1.0,52.333333333333336,1,3500
Apartamento,Campeche,0.0,30.0,1.0,1.0,1.0,30.0,1,2000
Apartamento,Ingleses do Rio Vermelho,100.0,60.0,2.0,2.0,1.0,30.0,1,2550
Casa,Armação do Pântano do Sul,0.0,210.0,5.0,4.0,2.0,52.5,1,9900
Casa, Tapera,0.0,198.0,1.0,3.0,1.0,66.0,1,3300
Apartamento, Cachoeira do Bom Jesus,0.0,22.0,1.0,1.0,1.0,22.0,1,2300
Apartamento,Itacorubi,545.0,60.0,1.0,2.0,1.0,30.0,1,2300
Apartamento, Canasvieiras,0.0,90.0,2.0,2.0,1.0,45.0,1,3300
Apartamento, Centro,548.0,69.0,2.0,2.0,1.0,34.5,1,3900
Apartamento, Córrego Grande,560.0,43.0,1.0,2.0,1.0,21.5,1,2200
Apartamento,Carvoeira,450.0,36.0,1.0,1.0,1.0,36.0,1,2600
Casa,Campeche,0.0,125.0,3.0,3.0,2.0,41.66666666666666,1,5800
Casa,Centro,0.0,50.0,1.0,2.0,1.0,25.0,1,1900
Casa,Campeche,0.0,145.0,4.0,3.0,1.0,48.333333333333336,1,4500
Casa,Campeche,0.0,165.0,2.0,3.0,3.0,55.0,1,5400
Apartamento, Campeche,270.0,40.0,1.0,1.0,1.0,40.0,1,2750
Apartamento, Córrego Grande,390.0,48.0,1.0,1.0,1.0,48.0,1,3800
Apartamento,Itacorubi,420.0,52.0,1.0,2.0,1.0,26.0,1,2200
Apartamento, Córrego Grande,770.0,69.0,1.0,2.0,1.0,34.5,1,2200
Apartamento,Pantanal,750.0,117.0,2.0,2.0,1.0,58.5,1,3100
Casa,Campeche,0.0,115.0,2.0,2.0,1.0,57.5,1,4500
Apartamento, Itacorubi,850.0,70.0,2.0,2.0,2.0,35.0,1,4800
Apartamento, Centro,529.0,42.0,1.0,1.0,1.0,42.0,1,4500
Apartamento,Carvoeira,500.0,44.0,1.0,1.0,1.0,44.0,1,2400
Casa,São João do Rio Vermelho,0.0,150.0,2.0,3.0,1.0,50.0,1,3500
Casa,Saco Grande,0.0,700.0,4.0,1.0,2.0,700.0,1,28000
Kitnet/Conjugado,Carvoeira,0.0,30.0,1.0,1.0,1.0,30.0,1,1500
Casa, Jardim Atlântico,0.0,80.0,1.0,2.0,1.0,40.0,1,2250
Casa, Santa Mônica,0.0,140.0,3.0,3.0,1.0,46.66666666666666,1,3900
Apartamento,Trindade,500.0,60.0,2.0,2.0,1.0,30.0,1,2100
Apartamento,Trindade,430.0,47.0,1.0,1.0,1.0,47.0,1,2300
Casa,Campeche,0.0,145.0,2.0,3.0,4.0,48.333333333333336,1,4880
Apartamento,Pantanal,680.0,62.0,2.0,2.0,1.0,31.0,1,3250
Apartamento, Córrego Grande,800.0,93.0,2.0,3.0,1.0,31.0,1,4700
Casa, Trindade,0.0,370.0,6.0,4.0,4.0,92.5,1,10000
Casa, Centro,11.0,500.0,3.0,3.0,4.0,166.66666666666666,1,7000
Apartamento, Jurerê,0.0,37.0,1.0,1.0,1.0,37.0,1,200
Casa, Jurerê,0.0,70.0,2.0,3.0,1.0,23.33333333333333,1,5000
Casa,Lagoa da Conceição,0.0,170.0,6.0,1.0,2.0,170.0,1,8900
Casa, Agronômica,0.0,190.0,2.0,4.0,3.0,47.5,1,7690
Apartamento, Campeche,1200.0,80.0,2.0,2.0,1.0,40.0,1,5900
Apartamento, Carvoeira,684.0,62.0,3.0,2.0,1.0,31.0,1,3900
Apartamento, Trindade,175.0,15.0,1.0,1.0,1.0,15.0,1,768
Apartamento, Monte Verde,0.0,43.0,1.0,1.0,1.0,43.0,1,1800
Casa, Jurerê Internacional,0.0,370.0,5.0,4.0,1.0,92.5,1,25000
Casa,Carianos,0.0,200.0,1.0,3.0,2.0,66.66666666666667,1,4900
Casa,Canto,0.0,420.0,7.0,4.0,3.0,105.0,1,8700
Apartamento, Centro,1600.0,109.0,4.0,3.0,2.0,36.333333333333336,1,6000
Apartamento, Carvoeira,650.0,89.0,3.0,3.0,1.0,29.666666666666668,1,3500
Casa, Jurerê Internacional,0.0,290.0,5.0,4.0,4.0,72.5,1,25000
Apartamento, Lagoa da Conceição,1754.0,124.0,2.0,3.0,2.0,41.333333333333336,1,4500
Casa, Armação do Pântano do Sul,0.0,170.0,4.0,4.0,1.0,42.5,1,5500
Casa, Lagoa da Conceição,1.0,221.0,5.0,3.0,2.0,73.66666666666667,1,18000
Casa, Joao Paulo,0.0,280.0,3.0,4.0,2.0,70.0,1,9800
Casa,Agronômica,0.0,330.0,3.0,2.0,2.0,165.0,1,20000
Apartamento, Agronômica,213.0,32.0,1.0,1.0,1.0,32.0,1,3300
Casa,Joao Paulo,0.0,276.0,4.0,4.0,2.0,69.0,1,9800
Casa, Agronômica,0.0,100.0,2.0,4.0,2.0,25.0,1,6000
Casa, Campeche,0.0,147.0,3.0,4.0,4.0,36.75,1,6000
Casa, Campeche,0.0,148.0,2.0,3.0,4.0,49.333333333333336,1,7000
Apartamento,Cachoeira do Bom Jesus,0.0,25.0,1.0,1.0,1.0,25.0,1,2750
Apartamento,Campeche,1000.0,39.0,1.0,1.0,1.0,39.0,1,3500
Casa, Cacupé,0.0,730.0,1.0,5.0,5.0,146.0,1,18000
Casa, Centro,342.0,78.0,1.0,2.0,1.0,39.0,1,22000
Apartamento, Centro,1600.0,150.0,3.0,3.0,1.0,50.0,1,5500
Apartamento, Cachoeira do Bom Jesus,1900.0,224.0,5.0,4.0,3.0,56.0,1,11500
Casa, Cachoeira do Bom Jesus,0.0,150.0,3.0,4.0,1.0,37.5,1,5500
Casa,Carvoeira,0.0,447.0,3.0,1.0,8.0,447.0,1,40000
Casa, Centro,12.0,772.0,3.0,3.0,1.0,257.3333333333333,1,60000
Casa,Ribeirão da Ilha,0.0,90.0,1.0,2.0,2.0,45.0,1,4300
Kitnet/Conjugado,Ingleses do Rio Vermelho,0.0,50.0,1.0,1.0,1.0,50.0,1,1900
Casa, Rio Tavares,0.0,200.0,3.0,3.0,3.0,66.66666666666667,1,9000
Casa, Ribeirão da Ilha,0.0,190.0,3.0,3.0,3.0,63.333333333333336,1,8000
Apartamento, Coqueiros,777.0,115.0,2.0,3.0,2.0,38.333333333333336,1,8500
Apartamento, Rio Tavares,1210.0,90.0,2.0,2.0,2.0,45.0,1,5290
Apartamento, Abraão,473.0,118.0,1.0,3.0,1.0,39.333333333333336,1,3300
Casa,Jardim Atlântico,0.0,800.0,8.0,4.0,8.0,200.0,1,14000
Apartamento, São João do Rio Vermelho,50.0,30.0,1.0,1.0,1.0,30.0,1,1030
Casa, Carvoeira,0.0,75.0,1.0,2.0,1.0,37.5,1,2200
Casa,Joao Paulo,0.0,350.0,5.0,4.0,2.0,87.5,1,10950
Apartamento, Jardim Atlântico,1200.0,122.0,3.0,3.0,2.0,40.66666666666666,1,3800
Apartamento, Agronômica,840.0,110.0,5.0,3.0,2.0,36.66666666666666,1,6500
Apartamento, Rio Tavares,600.0,68.0,2.0,2.0,1.0,34.0,1,3500
Apartamento, Campeche,565.0,71.0,2.0,2.0,1.0,35.5,1,4000
Apartamento, Carvoeira,700.0,75.0,2.0,3.0,1.0,25.0,1,3000
Apartamento,Carvoeira,307.0,59.0,1.0,2.0,1.0,29.5,1,3100
Casa, Campeche,400.0,180.0,4.0,4.0,2.0,45.0,1,6500
Casa, Campeche,0.0,118.0,2.0,3.0,3.0,39.333333333333336,1,4200
Apartamento, Coqueiros,467.0,56.0,1.0,2.0,1.0,28.0,1,2600
Apartamento, Itacorubi,654.0,64.0,2.0,2.0,1.0,32.0,1,4300
Apartamento, Trindade,660.0,74.0,2.0,2.0,1.0,37.0,1,2750
Casa,Trindade,0.0,463.0,1.0,5.0,8.0,92.6,1,8500
Apartamento,Santinho,1740.0,166.0,1.0,3.0,3.0,55.333333333333336,1,5500
Apartamento, Pantanal,640.0,71.0,1.0,2.0,1.0,35.5,1,2400
Apartamento,Centro,850.0,66.0,1.0,2.0,1.0,33.0,1,2700
Apartamento, Estreito,1080.0,156.0,3.0,2.0,2.0,78.0,1,3890
Loft,Pantanal,0.0,36.0,1.0,2.0,1.0,18.0,1,1100
Apartamento, Jurerê,1.0,35.0,1.0,1.0,1.0,35.0,1,2750
Apartamento, Capoeiras,732.0,86.0,2.0,3.0,1.0,28.666666666666668,1,3600
Apartamento, Jurerê Internacional,1190.0,93.0,2.0,3.0,1.0,31.0,1,5000
Apartamento, Abraão,427.0,42.0,1.0,1.0,1.0,42.0,1,1300
Apartamento,Vargem do Bom Jesus,496.0,60.0,1.0,3.0,1.0,20.0,1,2100
Apartamento,Ingleses do Rio Vermelho,400.0,82.0,2.0,2.0,1.0,41.0,1,4200
Apartamento, Campeche,150.0,60.0,1.0,2.0,1.0,30.0,1,2750
Apartamento, Balneário,950.0,123.0,3.0,3.0,1.0,41.0,1,3650
Apartamento, Campeche,0.0,35.0,1.0,1.0,1.0,35.0,1,1700
Apartamento, Trindade,500.0,50.0,1.0,1.0,1.0,50.0,1,2400
Apartamento, Capoeiras,478.0,87.0,2.0,3.0,2.0,29.0,1,3600
Casa, Campeche,0.0,100.0,2.0,2.0,1.0,50.0,1,3000
Apartamento, Abraão,839.0,84.0,2.0,2.0,1.0,42.0,1,3200
Casa,Lagoa da Conceição,600.0,292.0,4.0,3.0,4.0,97.33333333333331,1,10000
Apartamento, Itacorubi,450.0,43.0,1.0,1.0,1.0,43.0,1,2700
Apartamento, Centro,850.0,71.0,2.0,2.0,1.0,35.5,1,4350
Apartamento, Capoeiras,529.0,88.0,2.0,3.0,1.0,29.33333333333333,1,1900
Apartamento, Carvoeira,520.0,61.0,2.0,1.0,1.0,61.0,1,5200
Apartamento, Estreito,750.0,102.0,3.0,3.0,2.0,34.0,1,5500
Apartamento, Córrego Grande,650.0,67.0,1.0,2.0,1.0,33.5,1,3000
Apartamento, Agronômica,600.0,85.0,2.0,3.0,1.0,28.33333333333333,1,3800
Apartamento, Jardim Atlântico,1200.0,122.0,3.0,3.0,2.0,40.66666666666666,1,3800
Apartamento,Jardim Atlântico,550.0,70.0,2.0,2.0,1.0,35.0,1,1800
Apartamento, Coqueiros,1310.0,109.0,2.0,3.0,2.0,36.333333333333336,1,5500
Apartamento,Córrego Grande,465.0,105.0,2.0,3.0,1.0,35.0,1,3000
Kitnet/Conjugado, Coqueiros,0.0,30.0,1.0,1.0,1.0,30.0,1,1000
Apartamento, Agronômica,450.0,42.0,1.0,1.0,1.0,42.0,1,3200
Apartamento, Campeche,600.0,92.0,2.0,2.0,2.0,46.0,1,6700
Apartamento,Centro,950.0,37.0,1.0,1.0,1.0,37.0,1,1200
Apartamento,Agronômica,550.0,50.0,1.0,1.0,1.0,50.0,1,3800
Apartamento,Ingleses do Rio Vermelho,680.0,55.0,1.0,1.0,1.0,55.0,1,1600
Apartamento,Pantanal,600.0,63.0,1.0,2.0,1.0,31.5,1,3100
Apartamento, Estreito,300.0,61.0,1.0,2.0,1.0,30.5,1,2000
Apartamento,Agronômica,800.0,70.0,2.0,2.0,1.0,35.0,1,3800
Apartamento,Trindade,450.0,38.0,1.0,1.0,1.0,38.0,1,1700
Casa,Santa Mônica,0.0,151.0,4.0,3.0,3.0,50.333333333333336,1,8900
Apartamento,Trindade,500.0,65.0,1.0,2.0,1.0,32.5,1,3000
Apartamento,Centro,1200.0,80.0,3.0,2.0,2.0,40.0,1,8940
Apartamento,Itacorubi,473.0,78.0,2.0,2.0,2.0,39.0,1,3890
Casa, Trindade,0.0,376.0,5.0,1.0,2.0,376.0,1,7500
Casa, Santa Mônica,150.0,80.0,1.0,3.0,1.0,26.666666666666668,1,3290
Apartamento,Centro,600.0,94.0,2.0,2.0,2.0,47.0,1,3200
Apartamento,Campeche,200.0,30.0,1.0,1.0,1.0,30.0,1,1600
Apartamento,Agronômica,500.0,50.0,1.0,1.0,1.0,50.0,1,1600
Apartamento,Agronômica,500.0,41.0,1.0,1.0,1.0,41.0,1,1900
Apartamento,Estreito,480.0,59.0,1.0,3.0,1.0,19.666666666666668,1,1600
Apartamento,Coqueiros,520.0,62.0,1.0,2.0,1.0,31.0,1,1850
Kitnet/Conjugado,São João do Rio Vermelho,0.0,40.0,1.0,1.0,1.0,40.0,1,1650
Apartamento, Ingleses do Rio Vermelho,300.0,48.0,1.0,2.0,1.0,24.0,1,4000
Apartamento,Ingleses do Rio Vermelho,365.0,109.0,2.0,2.0,1.0,54.5,1,2800
Apartamento,Trindade,450.0,60.0,1.0,2.0,1.0,30.0,1,2100
Apartamento,São João do Rio Vermelho,120.0,49.0,1.0,2.0,1.0,24.5,1,1300
Apartamento,Córrego Grande,550.0,57.0,1.0,2.0,1.0,28.5,1,2800
Apartamento, Itacorubi,890.0,116.0,3.0,3.0,2.0,38.66666666666666,1,5300
Casa, Campeche,0.0,130.0,3.0,3.0,1.0,43.333333333333336,1,4500
Casa,Joao Paulo,0.0,220.0,3.0,3.0,4.0,73.33333333333333,1,4500
Apartamento, Itacorubi,455.0,52.0,1.0,2.0,1.0,26.0,1,2300
Apartamento, Balneário,382.0,70.0,2.0,2.0,2.0,35.0,1,4100
Apartamento, Centro,900.0,83.0,2.0,2.0,1.0,41.5,1,5200
Apartamento,Santinho,379.0,48.0,1.0,1.0,1.0,48.0,1,1600
Apartamento, Abraão,1059.0,98.0,2.0,3.0,2.0,32.666666666666664,1,4200
Apartamento, Campeche,250.0,38.0,1.0,1.0,1.0,38.0,1,3950
Apartamento, Pantanal,470.0,33.0,1.0,1.0,1.0,33.0,1,2400
Casa, Trindade,0.0,140.0,1.0,3.0,2.0,46.66666666666666,1,3600
Apartamento, Itacorubi,900.0,68.0,2.0,1.0,1.0,68.0,1,2650
Apartamento, Trindade,665.0,124.0,2.0,3.0,1.0,41.333333333333336,1,3100
Apartamento, Coqueiros,789.0,108.0,3.0,3.0,2.0,36.0,1,5500
Apartamento, Coqueiros,365.0,62.0,1.0,3.0,1.0,20.666666666666668,1,2800
Apartamento, Trindade,500.0,45.0,1.0,1.0,1.0,45.0,1,2400
Apartamento, Estreito,1000.0,111.0,3.0,3.0,2.0,37.0,1,3500
Apartamento, Rio Tavares,0.0,70.0,1.0,2.0,1.0,35.0,1,2200
Apartamento, Trindade,100.0,32.0,1.0,1.0,1.0,32.0,1,900
Apartamento, Balneário,550.0,71.0,1.0,3.0,1.0,23.666666666666668,1,2200
Apartamento, Estreito,185.0,50.0,1.0,2.0,1.0,25.0,1,1350
Apartamento, Carianos,784.0,78.0,2.0,3.0,1.0,26.0,1,1800
Apartamento,Centro,681.0,60.0,1.0,2.0,1.0,30.0,1,2400
Apartamento, Santinho,1.0,70.0,1.0,3.0,1.0,23.33333333333333,1,2500
Casa, Campeche,0.0,225.0,2.0,3.0,3.0,75.0,1,4880
Apartamento, Estreito,840.0,87.0,1.0,3.0,2.0,29.0,1,3800
Apartamento, Trindade,540.0,52.0,1.0,2.0,1.0,26.0,1,2250
Casa, Centro,0.0,268.0,3.0,4.0,3.0,67.0,1,9500
Casa, Morro das Pedras,0.0,250.0,2.0,3.0,1.0,83.33333333333333,1,4800
Apartamento, Centro,740.0,77.0,2.0,2.0,2.0,38.5,1,3700
Apartamento, Centro,461.0,43.0,1.0,1.0,1.0,43.0,1,1500
Kitnet/Conjugado, Carvoeira,0.0,16.0,1.0,1.0,1.0,16.0,1,1100
Apartamento, Trindade,900.0,70.0,3.0,2.0,1.0,35.0,1,3000
Apartamento, Capoeiras,50.0,40.0,1.0,1.0,1.0,40.0,1,1600
Apartamento, Campeche,800.0,83.0,2.0,2.0,2.0,41.5,1,4500
Casa,Cachoeira do Bom Jesus,0.0,110.0,1.0,5.0,1.0,22.0,1,4150
Casa,Ribeirão da Ilha,600.0,250.0,4.0,5.0,2.0,50.0,1,9000
Apartamento, Estreito,1100.0,79.0,1.0,2.0,1.0,39.5,1,3800
Casa, Campeche,0.0,104.0,3.0,3.0,1.0,34.666666666666664,1,5300
Casa, Campeche,0.0,170.0,3.0,3.0,1.0,56.66666666666666,1,6600
Casa, Rio Tavares,0.0,72.0,2.0,2.0,2.0,36.0,1,3900
Apartamento, Coqueiros,1310.0,110.0,2.0,3.0,2.0,36.66666666666666,1,5500
Apartamento, Beira Mar,1000.0,96.0,2.0,3.0,2.0,32.0,1,7500
Casa,Campeche,0.0,130.0,2.0,3.0,2.0,43.333333333333336,1,4400
Casa, Itacorubi,0.0,400.0,5.0,5.0,2.0,80.0,1,12500
Apartamento, Lagoa da Conceição,779.0,95.0,1.0,2.0,1.0,47.5,1,3200
Apartamento, Capoeiras,383.0,65.0,1.0,2.0,1.0,32.5,1,2200
Casa, Rio Tavares,0.0,67.0,1.0,2.0,1.0,33.5,1,3500
Apartamento, Agronômica,402.0,48.0,1.0,1.0,1.0,48.0,1,3300
Casa, Carianos,0.0,200.0,6.0,3.0,2.0,66.66666666666667,1,5000
Apartamento,Trindade,495.0,31.0,1.0,1.0,1.0,31.0,1,2200
Casa, Agronômica,0.0,90.0,1.0,2.0,3.0,45.0,1,3000
Apartamento, Ribeirão da Ilha,250.0,38.0,1.0,1.0,1.0,38.0,1,2000
Apartamento, Carvoeira,694.0,35.0,1.0,1.0,1.0,35.0,1,2550
Apartamento, Abraão,827.0,97.0,3.0,3.0,2.0,32.333333333333336,1,4100
Apartamento, Itacorubi,425.0,65.0,1.0,2.0,1.0,32.5,1,3500
Casa, Campeche,0.0,104.0,3.0,3.0,1.0,34.666666666666664,1,5300
Casa, Jurerê Internacional,0.0,1000.0,7.0,4.0,6.0,250.0,1,50000
Casa, Rio Tavares,0.0,55.0,1.0,2.0,1.0,27.5,1,2700
Apartamento, Itacorubi,568.0,64.0,1.0,2.0,1.0,32.0,1,3500
Apartamento, Trindade,425.0,30.0,1.0,1.0,1.0,30.0,1,3500
Apartamento, Beira Mar,590.0,60.0,2.0,2.0,1.0,30.0,1,3980
Apartamento, Centro,800.0,55.0,1.0,1.0,1.0,55.0,1,2000
Apartamento, Bom Abrigo,872.0,109.0,3.0,4.0,2.0,27.25,1,3000
Apartamento, Córrego Grande,0.0,28.0,1.0,1.0,1.0,28.0,1,1800
Casa,Ingleses do Rio Vermelho,0.0,95.0,3.0,2.0,2.0,47.5,1,4000
Apartamento, Centro,577.0,53.0,1.0,1.0,1.0,53.0,1,5450
Casa,Santa Mônica,0.0,85.0,1.0,2.0,1.0,42.5,1,4900
Casa, Agronômica,0.0,100.0,2.0,4.0,2.0,25.0,1,6000
Casa,São João do Rio Vermelho,0.0,84.0,2.0,2.0,2.0,42.0,1,2400
Apartamento, Trindade,800.0,69.0,2.0,2.0,2.0,34.5,1,3200
Casa, Carianos,0.0,120.0,2.0,3.0,2.0,40.0,1,3950
Apartamento, Itacorubi,604.0,66.0,1.0,2.0,1.0,33.0,1,3100
Apartamento, Saco dos Limões,796.0,61.0,2.0,2.0,1.0,30.5,1,2150
Apartamento, Campeche,0.0,90.0,2.0,3.0,1.0,30.0,1,4000
Apartamento, Itacorubi,520.0,95.0,2.0,2.0,2.0,47.5,1,4200
Apartamento, São João do Rio Vermelho,0.0,40.0,1.0,1.0,1.0,40.0,1,1600
Casa,Canto,126.0,26.0,1.0,1.0,1.0,26.0,1,1714
Casa, Jurerê Internacional,0.0,350.0,5.0,4.0,3.0,87.5,1,18000
Casa,Monte Verde,0.0,160.0,4.0,4.0,4.0,40.0,1,6000
Apartamento, Rio Tavares,600.0,80.0,2.0,2.0,1.0,40.0,1,4100
Apartamento, Carvoeira,760.0,67.0,2.0,3.0,1.0,22.33333333333333,1,3000
Apartamento, Trindade,670.0,77.0,2.0,2.0,1.0,38.5,1,3500
Apartamento,Rio Tavares,0.0,20.0,1.0,1.0,1.0,20.0,1,1700
Casa,Campeche,0.0,120.0,2.0,2.0,1.0,60.0,1,3500
Apartamento, Itacorubi,677.0,85.0,2.0,3.0,1.0,28.33333333333333,1,2900
Casa, Sambaqui,200.0,180.0,2.0,3.0,2.0,60.0,1,4500
Apartamento, Trindade,506.0,80.0,2.0,4.0,2.0,20.0,1,4400
Apartamento, Córrego Grande,450.0,65.0,1.0,1.0,1.0,65.0,1,2250
Casa, Campeche,0.0,120.0,2.0,3.0,3.0,40.0,1,8000
Apartamento, Capoeiras,450.0,84.0,2.0,3.0,1.0,28.0,1,3000
Casa,Monte Verde,0.0,92.0,2.0,2.0,1.0,46.0,1,3500
Apartamento, Córrego Grande,734.0,87.0,1.0,1.0,2.0,87.0,1,3900
Apartamento, Centro,637.0,75.0,1.0,2.0,1.0,37.5,1,2250
Casa,Saco dos Limões,0.0,47.0,1.0,2.0,1.0,23.5,1,1600
Apartamento, Agronômica,680.0,101.0,2.0,2.0,1.0,50.5,1,3800
Apartamento, Córrego Grande,570.0,80.0,2.0,3.0,1.0,26.666666666666668,1,3470
Apartamento, Jurerê Internacional,1250.0,145.0,5.0,4.0,3.0,36.25,1,8500
Casa, Jurerê Internacional,0.0,310.0,3.0,3.0,3.0,103.33333333333331,1,12000
Apartamento, Centro,600.0,41.0,1.0,1.0,1.0,41.0,1,5000
Apartamento, Rio Tavares,620.0,70.0,2.0,2.0,1.0,35.0,1,3500
Apartamento, Trindade,655.0,75.0,1.0,3.0,1.0,25.0,1,2500
Casa, São João do Rio Vermelho,0.0,120.0,2.0,2.0,4.0,60.0,1,4450
Casa,Santa Mônica,0.0,85.0,1.0,2.0,3.0,42.5,1,4900
Apartamento, Carianos,84.0,29.0,1.0,1.0,1.0,29.0,1,1300
Apartamento, São João do Rio Vermelho,0.0,37.0,1.0,1.0,1.0,37.0,1,1780
Casa, Campeche,0.0,160.0,2.0,3.0,1.0,53.333333333333336,1,6700
Apartamento, Beira Mar,1150.0,119.0,2.0,2.0,1.0,59.5,1,4200
Apartamento,Vargem do Bom Jesus,0.0,35.0,1.0,1.0,1.0,35.0,1,1600
Apartamento, Centro,723.0,72.0,1.0,3.0,1.0,24.0,1,3800
Apartamento,Campeche,1700.0,104.0,2.0,3.0,2.0,34.666666666666664,1,7500
Apartamento, Cachoeira do Bom Jesus,0.0,40.0,1.0,1.0,1.0,40.0,1,2000
Apartamento, Jardim Atlântico,0.0,75.0,3.0,2.0,1.0,37.5,1,3980
Apartamento, Canasvieiras,0.0,52.0,1.0,2.0,1.0,26.0,1,2600
Apartamento, Campeche,700.0,39.0,1.0,1.0,1.0,39.0,1,3300
Apartamento, Centro,770.0,87.0,2.0,2.0,1.0,43.5,1,4500
Loft,Trindade,0.0,35.0,1.0,1.0,1.0,35.0,1,1300
Apartamento, Abraão,855.0,80.0,2.0,2.0,1.0,40.0,1,2300
Apartamento, Centro,660.0,83.0,2.0,3.0,1.0,27.666666666666668,1,3850
Apartamento,Carvoeira,300.0,35.0,1.0,1.0,1.0,35.0,1,1550
Apartamento, Pântano do Sul,0.0,47.0,1.0,1.0,1.0,47.0,1,2000
Casa, Sambaqui,0.0,264.0,4.0,3.0,1.0,88.0,1,14000
Apartamento, Estreito,685.0,106.0,3.0,3.0,2.0,35.333333333333336,1,5200
Casa,Jurerê Internacional,0.0,535.0,7.0,4.0,4.0,133.75,1,8500
Apartamento, Centro,0.0,35.0,1.0,1.0,1.0,35.0,1,2200
Apartamento, Estreito,170.0,35.0,1.0,1.0,1.0,35.0,1,1690
Casa, Campeche,0.0,125.0,3.0,3.0,1.0,41.66666666666666,1,4800
Apartamento, Centro,503.0,76.0,1.0,2.0,1.0,38.0,1,2600
Apartamento, Centro,650.0,70.0,1.0,3.0,1.0,23.33333333333333,1,2140
Apartamento,Saco Grande,1085.0,102.0,3.0,3.0,1.0,34.0,1,3900
Apartamento, Centro,496.0,63.0,2.0,2.0,2.0,31.5,1,4350
Casa,Bom Abrigo,0.0,330.0,4.0,4.0,5.0,82.5,1,8500
Apartamento, Córrego Grande,1009.0,94.0,3.0,3.0,2.0,31.33333333333333,1,3800
Apartamento, Centro,850.0,76.0,2.0,3.0,1.0,25.33333333333333,1,3500
Apartamento, Canasvieiras,459.0,40.0,1.0,1.0,1.0,40.0,1,1200
Apartamento, Centro,1173.0,105.0,3.0,2.0,1.0,52.5,1,4800
Casa, Campeche,0.0,70.0,1.0,3.0,2.0,23.33333333333333,1,3880
Apartamento, Canto,910.0,125.0,3.0,3.0,2.0,41.66666666666666,1,5200
Apartamento, Córrego Grande,605.0,70.0,2.0,2.0,1.0,35.0,1,3500
Apartamento, Trindade,792.0,91.0,2.0,3.0,2.0,30.33333333333333,1,4850
Apartamento, Itacorubi,424.0,80.0,1.0,2.0,1.0,40.0,1,2400
Apartamento, Centro,1263.0,132.0,4.0,3.0,2.0,44.0,1,6800
Apartamento, Centro,1523.0,167.0,5.0,3.0,2.0,55.66666666666666,1,19415
Apartamento, Joao Paulo,776.0,67.0,2.0,2.0,1.0,33.5,1,2150
Casa,Pântano do Sul,0.0,50.0,1.0,1.0,1.0,50.0,1,1100
Casa, Monte Verde,0.0,213.0,3.0,3.0,4.0,71.0,1,3500
Apartamento, Centro,479.0,83.0,1.0,1.0,1.0,83.0,1,5600
Apartamento, Centro,882.0,78.0,3.0,2.0,2.0,39.0,1,3700
Apartamento, Centro,794.0,92.0,1.0,3.0,1.0,30.666666666666668,1,2450
Apartamento, Ingleses do Rio Vermelho,140.0,40.0,2.0,2.0,1.0,20.0,1,1950
Apartamento, Coqueiros,550.0,45.0,1.0,2.0,1.0,22.5,1,2600
Apartamento, São João do Rio Vermelho,0.0,80.0,2.0,2.0,1.0,40.0,1,1626
Apartamento, Carvoeira,1080.0,120.0,4.0,3.0,1.0,40.0,1,4500
Apartamento, Itacorubi,432.0,45.0,1.0,1.0,1.0,45.0,1,1700
Apartamento, Ingleses do Rio Vermelho,1.0,70.0,1.0,1.0,1.0,70.0,1,1600
Apartamento, Rio Tavares,800.0,100.0,2.0,3.0,2.0,33.333333333333336,1,4840
Apartamento, Itacorubi,550.0,74.0,2.0,2.0,2.0,37.0,1,3637
Apartamento, Jurerê Internacional,650.0,72.0,2.0,2.0,1.0,36.0,1,4500
Apartamento, Joao Paulo,650.0,81.0,1.0,2.0,1.0,40.5,1,3800
